Element_ID,Type,Location,Axial_Force,Shear_Y,Shear_Z,Torsion,Moment_Y,Moment_Z
87,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.094266284915824,0.31219873898098993
87,Beam_X,Final,1.1548793843383984,-0.20813249265399328,-1.1461775232772156,-2.0753817162914592e-19,-4.26900550353874,0.2818454419938292
88,Beam_X,Inicio,-1.0613236305938731,-0.12834152072136873,2.9336215459204893,1.3628755503407186e-19,-0.8167068490454059,-0.3058415538130634
88,Beam_X,Centro,0.0,0.0,3.75,0.0,2.0409461351987765,-0.3208538018034218
88,Beam_X,Final,1.0613236305938731,0.12834152072136873,4.56637845407951,-1.3628755503407186e-19,4.8985991194429594,-0.3358660497937802
89,Beam_X,Inicio,-1.1548792777044732,0.3126255087127061,5.698941688218497,1.2408644828366377e-19,-5.987342717733295,-0.7204560998076956
89,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.173412532327745,0.46893826306905917
89,Beam_X,Final,1.1548792777044732,-0.3126255087127061,-1.198941688218497,-1.2408644828366377e-19,-4.359482346922196,1.658332625945814
90,Beam_X,Inicio,-1.0613235242378976,-0.2919938853787047,2.9207624616216297,1.3271532221817623e-19,-0.7705524466223479,-1.89414220930167
90,Beam_X,Centro,0.0,0.0,3.75,0.0,2.073093845945926,-0.7299847134467616
90,Beam_X,Final,1.0613235242378976,0.2919938853787047,4.57923753837837,-1.3271532221817623e-19,4.916740138514199,0.4341727824081467
91,Beam_X,Inicio,-1.1548788938655818,0.8269892733542852,5.671637073671317,5.293948692105786e-20,-5.952117891894213,-1.1326537608615412
91,Beam_X,Centro,0.0,0.0,2.25,0.0,-5.132455610506975,1.2404839100314278
91,Beam_X,Final,1.1548788938655818,-0.8269892733542852,-1.1716370736713166,-5.293948692105786e-20,-4.312793329119737,3.613621580924397
92,Beam_X,Inicio,-1.06132315051776,-0.5005196354177915,2.9264634558115503,1.163305453744995e-19,-0.7915244480332748,-3.619854881480151
92,Beam_X,Centro,0.0,0.0,3.75,0.0,2.058841360471124,-1.2512990885444788
92,Beam_X,Final,1.06132315051776,0.5005196354177915,4.57353654418845,-1.163305453744995e-19,4.909207168975524,1.1172567043911936
93,Beam_X,Inicio,-1.1548783777723013,0.10267386616894925,4.892338635407501,-2.3283006430194503e-20,-4.863305348522025,-1.994322775831932
